id,original_language,original_title,overview,popularity,release_date,title,vote_average,vote_count,genre_names,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
1900,en,Traffic,"An exploration of the United States of America's war on drugs from multiple perspectives. For the new head of the Office of National Drug Control Policy, the war becomes personal when he discovers his well-educated daughter is abusing cocaine within their comfortable suburban home. In Mexico, a flawed, but noble policeman agrees to testify against a powerful general in league with a cartel, and in San Diego, a drug kingpin's sheltered trophy wife must learn her husband's ruthless business after he is arrested, endangering her luxurious lifestyle.",24.76,2000-03-23,Traffic,7.1,1940,"['Thriller', 'Drama', 'Crime']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
37722,en,Waking the Dead,"A congressional candidate questions his sanity after seeing the love of his life, presumed dead, suddenly emerge.",13.569,2000-03-24,Waking the Dead,6.1,79,"['Mystery', 'Drama', 'Romance']",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
13539,en,Here on Earth,"Three lives of three young people intersect over the course of one summer. A rich student and a young working-class man accidentally destroy a diner when their impromptu road race takes a disastrous turn. Ordered by a judge to spend the summer repairing the building, they find themselves becoming rivals for the affections of the owner's daughter.",10.455,2000-03-24,Here on Earth,6.0,159,"['Romance', 'Drama']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
60587,en,The Audrey Hepburn Story,"The film spans from Hepburn's early childhood to the 1950s which details her life as a Dutch ballerina, coming to grips with her parents' divorce, and enduring life in the Nazi-occupied Netherlands during World War II. She then settles in the U.S. where she succeeds in making it big as a movie actress, in such movies as Breakfast at Tiffany's.",6.566,2000-03-27,The Audrey Hepburn Story,5.8,43,"['Drama', 'TV Movie']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18011,en,Leprechaun in the Hood,"When Butch, Postmaster P, and Stray Bullet loot the local hip-hop mogul's studio to fund their demo album, the threesome unwittingly ends up with the secret of Mack Daddy's success: a magical flute. Their gigs instantly turn golden but a blood-thristy Leprechaun and an angry Mack Daddy are hot on their trail, leaving a wake of destruction tainted by politically incorrect limericks.",15.748,2000-03-28,Leprechaun in the Hood,4.9,198,"['Horror', 'Comedy']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27745,en,The Filth and the Fury,"Julien Temple's second documentary profiling punk rock pioneers the Sex Pistols is an enlightening, entertaining trip back to a time when the punk movement was just discovering itself. Featuring archival footage, never-before-seen performances, rehearsals, and recording sessions as well as interviews with group members who lived to tell the tale--including the one and only John Lydon (aka Johnny Rotten).",7.245,2000-03-29,The Filth and the Fury,7.1,69,"['Documentary', 'Music']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
34027,en,The Great Gatsby,"Stock broker Nick Carraway consents to play Cupid for his rich married cousin Daisy Buchanan and her former love, nouveau riche Jay Gatsby.",4.398,2000-03-29,The Great Gatsby,5.7,18,"['Drama', 'Romance', 'TV Movie']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
10501,en,The Road to El Dorado,"After a failed swindle, two con-men end up with a map to El Dorado, the fabled ""city of gold,"" and an unintended trip to the New World.  Much to their surprise, the map does lead the pair to the mythical city, where the startled inhabitants promptly begin to worship them as gods.  The only question is, do they take the worshipful natives for all they're worth, or is there a bit more to El Dorado than riches?",39.843,2000-03-31,The Road to El Dorado,7.2,3491,"['Family', 'Adventure', 'Animation', 'Comedy', 'Fantasy']",0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
16222,en,Whatever It Takes,"A nerdy teen, Ryan Woodman is smitten with the popular and gorgeous Ashley Grant, who apparently has no interest in him. Meanwhile, dim star athlete Chris Campbell has his eye on Ryan's brainy and beautiful friend, Maggie Carter. The two agree to help each other in their romantic quests, but, as they come closer to their goals, both Ryan and Chris suspect that they might be pursuing the wrong girls.",18.068,2000-03-31,Whatever It Takes,5.8,257,"['Drama', 'Comedy', 'Romance']",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
30628,en,The Miracle Maker,"A mother and father in search of help for their sick daughter cross paths with an extraordinary carpenter named Jesus, who has devoted his life to spreading God's word. An amazing miracle brings to light the true meaning of Christ, and the sacrifices he endured for the deliverance of mankind. A compelling story of faith, trust, and devotion.",12.406,2000-03-31,The Miracle Maker,6.1,37,"['Animation', 'Family', 'History']",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11478,en,The Skulls,"A senior at an Ivy League college, who depends on scholarships and working on the side, gets accepted into the secret society The Skulls. He hopes it betters chances at Harvard but The Skulls is not what he thought and comes at a price.",11.51,2000-03-31,The Skulls,5.7,515,"['Crime', 'Drama', 'Thriller']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
51333,en,Love's Labour's Lost,The King of Navarre and his three companions swear a very public oath to study together and to renounce women for three years. Their honour is immediately put to the test by the arrival of the Princess of France and her three lovely companions. It's love at first sight for all concerned followed by the men's hopeless efforts to disguise their feelings.,5.287,2000-03-31,Love's Labour's Lost,5.5,57,"['Comedy', 'Music', 'Romance']",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60489,en,The Last Patrol,"After a massive earthquake destroys Los Angeles, a new order is formed. But disagreement among the ranks leads to more war and disruption, and The Last Patrol must bring order if there's to be any hope for the future.",5.961,2000-01-04,The Last Patrol,3.9,30,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51767,en,Sexual Matrix,"A professor designing a machine designed to meet the naughtiest fantasies. In order to perfect the discovery, he performed tests on various subjects, aided by his very appealing assistant.",5.872,2000-01-04,Sexual Matrix,6.6,18,['Science Fiction'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31443,en,The President's Man,"To many, Joshua McCord is a charismatic Asian studies professor. To the President of the United States, he's America's greatest secret weapon; a covert operative charged with only the most sensitive and dangerous missions.",8.63,2000-02-04,The President's Man,4.5,42,"['Action', 'Adventure', 'Thriller', 'TV Movie']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10468,en,28 Days,"After getting into a car accident while drunk on the day of her sister's wedding, Gwen Cummings is given a choice between prison or a rehab center. She chooses rehab, but is extremely resistant to taking part in any of the treatment programs they have to offer, refusing to admit that she has an alcohol addiction.",13.676,2000-06-04,28 Days,6.1,904,"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10479,en,Rules of Engagement,A Marine Colonel is brought to court-martial after ordering his men to fire on demonstrators surrounding the American embassy in Yemen.,18.397,2000-07-04,Rules of Engagement,6.2,634,"['War', 'Drama']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2621,en,Return to Me,"It took a lot of cajoling to get Bob, a recently widowed architect, to go on a blind date at a quirky Irish-Italian eatery. Once there, he's smitten instantly not with his date but with the sharp-witted waitress. Everything seems to be going great until an unbelievable truth is revealed, one that could easily break both of their hearts for good.",12.362,2000-07-04,Return to Me,6.6,392,"['Romance', 'Comedy']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20697,en,Ready to Rumble,Two slacker wrestling fans are devastated by the ousting of their favorite character by an unscrupulous promoter.,11.487,2000-07-04,Ready to Rumble,5.2,143,"['Action', 'Comedy']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50008,en,RKO 281,"In 1939, boy-wonder Orson Welles leaves New York, where he has succeeded in radio and theater, and, hired by RKO Pictures, moves to Hollywood with the purpose of making his first film.",8.797,2000-07-04,RKO 281,6.4,81,"['Drama', 'History', 'TV Movie']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
31067,en,Fail Safe,Cold War tensions climb to a fever pitch when a U.S. bomber is accidentally ordered to drop a nuclear warhead on Moscow.,9.668,2000-09-04,Fail Safe,6.9,71,"['Drama', 'Thriller', 'TV Movie']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
72956,en,Angels in the Infield,"Bob ""Bungler"" Bugler is the celestial coach called in to assist struggling pitcher Eddie Everett. Laurel finds her prayers answered when a flock of outrageous angelic teammates crash her father's roster for what may be their best season yet.",5.118,2000-09-04,Angels in the Infield,5.6,18,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87309,en,Sex & Mrs. X,"Joanna is a woman secure in the knowledge of who she is: a perfect wife, a successful magazine journalist and a woman who's just celebrated her 10th wedding anniversary with her husband, Dale. But when Dale suddenly leaves her for another woman, Joanna's world collapses. Her self-esteem shattered, Joanna questions her attractiveness as a woman and her value as a human being. How did this happen to her? Follow Joanna as she escapes to Paris and learns the many secrets of seduction under the tutelage of Madame Simone. Slowly, empowered by her newfound knowledge and self-confidence, Joanna comes to understand her true self-worth.",6.389,2000-10-04,Sex & Mrs. X,6.2,15,"['Drama', 'Comedy', 'TV Movie']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1359,en,American Psycho,"A wealthy New York investment banking executive hides his alternate psychopathic ego from his co-workers and friends as he escalates deeper into his illogical, gratuitous fantasies.",52.179,2000-04-13,American Psycho,7.4,9901,"['Thriller', 'Drama', 'Crime']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4967,en,Keeping the Faith,"Best friends since they were kids, Rabbi Jacob Schram and Father Brian Finn are dynamic and popular young men living and working on New York's Upper West Side. When Anna Reilly, once their childhood friend and now grown into a beautiful corporate executive, suddenly returns to the city, she reenters Jake and Brian's lives and hearts with a vengeance. Sparks fly and an unusual and complicated love triangle ensues.",13.866,2000-04-14,Keeping the Faith,6.1,564,"['Comedy', 'Romance']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95136,en,Bruno,"The story of a unique young boy genius, Bruno, whose expression of his own individuality leads his family and community along an emotional journey.",5.473,2000-04-16,Bruno,6.9,26,"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40562,en,Committed,"After her husband, Carl, suddenly leaves, Joline travels from New York to Texas to track him down. Although Joline tries to remain upbeat, she is discouraged when she discovers that Carl already has a new girlfriend, the lovely Carmen. Familiarizing herself with Carl's new home and friends, Joline gets company in the form of her brother, Jay. Will Joline win Carl back, or are there other romantic possibilities on her horizon?",4.552,2000-04-18,Committed,4.8,51,"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16225,en,Heavy Metal 2000,"Upon discovery of a shard of what could be the Loc-Nar, a miner named Tyler becomes possessed with an insatiable hunger for power and a thirst for immortality. On his way to the planet of youth, Tyler wipes out most of a space colony and kidnaps a beautiful young woman. His only mistake is that he doesn't kill her sister, Julie, who then sets out on a mission of rescue and revenge.",11.125,2000-04-19,Heavy Metal 2000,6.1,193,"['Action', 'Adventure', 'Animation', 'Fantasy', 'Science Fiction']",1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3536,en,U-571,"In the midst of World War II, the battle under the sea rages and the Nazis have the upper hand as the Allies are unable to crack their war codes. However, after a wrecked U-boat sends out an SOS signal, the Allies realise this is their chance to seize the 'enigma coding machine'.",27.293,2000-04-20,U-571,6.5,1097,"['War', 'Drama', 'Action', 'Thriller']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
10597,en,Kevin & Perry Go Large,"When stubborn, spotty Kevin and his equally hopeless best friend Perry go on holiday to the party island Ibiza, they see it as their big chance to become superstar club DJs and, more importantly, to lose their virginities. But they aren't prepared for the interference of top DJ Eyeball Paul, not to mention the embarrassment factor of Kevin's long-suffering parents.",11.062,2000-04-20,Kevin & Perry Go Large,4.9,135,"['Music', 'Comedy']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14736,en,Love & Basketball,"Monica Wright and Quincy McCall grew up in the same neighborhood and have known each other since childhood. As they grow into adulthood, they fall in love, but they also share another all-consuming passion: basketball.  As Quincy and Monica struggle to make their relationship work, they follow separate career paths though high school and college basketball and, they hope, into stardom in big-league professional ball.",15.738,2000-04-21,Love & Basketball,7.5,389,"['Comedy', 'Drama', 'Romance']",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18041,en,Gossip,"For a class project, three college students decide to invent an unfounded rumor about the most popular girl on campus. But as the rumor spreads, it begins to spiral out of control.",11.199,2000-04-21,Gossip,5.8,208,"['Mystery', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
64269,en,Rip Girls,"A teen-age girl and her father come to an island on Hawaii, they find a closer relationship to each other and think about changing the island. During her adventures, Sydney finds friends, a new hobby with her fantastic photography, and the truth about her mother.",5.649,2000-04-22,Rip Girls,6.4,59,"['Drama', 'Family', 'Romance', 'TV Movie']",0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
